minimum utility,total runtime (ms),total itemSet count,high utility itemSet count,candidate itemSet count,pruned itemSet count,maximum memory used (MB)
14910,34490.03887176514,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,434,9633,1602729,283.60546875
14910,35099.900007247925,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,434,9633,1602729,284.1484375
11930,40708.828926086426,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,655,13547,1969490,302.36328125
11930,41731.87470436096,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,655,13547,1969490,303.11328125
8947,51839.72406387329,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,1110,21351,2334007,323.21484375
8947,53985.18395423889,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,1110,21351,2334007,324.0234375
5964,72552.53005027771,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,2272,42170,2750267,345.10546875
5964,72306.08010292053,92051015881349106962718542230224820603226039673436987640151088593634448888454034910141238677435449141430875958582551896592584123517369583803888169105705285199306991599400648707810643981664163759339629738843754344922670756262032238105117733632567269537049201144962385285672914751503124962238165489705342353011963359229517071334880040782157504395413227925163217527991005917705643558998269517865098421658709847313324861408798990818908148947175632558918158018241058547050200644616834630778625434947047036010358820811329294493870613151755289451761261631566869938994326766520675884751904671123335044594976079440514123674183634040884738072967266809873406694795187439047657714573729165688784418750335904715333933784229506581027479269807923312561095891594940147898598154326148570831301269386021573457872692015387300701097276388568108429488008053255901808169604318005276635437574307017658652757356206051810682029703374323073343387043052653312212385815342871341959716525204007273165729009558351120187934796724012138061120454350263907708385173403166315416400601245546356729015064278045251609781288344443914746048845699930646552488347527774422045594216764191987078098393153799971911094998677061831307346493538744091812427913130484341426746006950320592195157901486589621776486990464289262371427282796103781567557724839200122103619607730061828267746859956773621619529885369502842439679601644054039653470141716300008434812717155379649090928012811997109673218580288606412261147540696562169411383499350969529174527741815941713519122561212332467432133962150677545934089659323460649838130436121020644393031675086067734624064096728801208787959717339931152965738912727063654529869000036542668391855814579054710491091775682753264276869625604242968424452498548557284368724936757207726025299544546781507297265800055511036259618801977941107275505040385568327574529945079892365527962064783585465474600124473959295368130754378679923982140949031319393378754130247491050670385987081492473908044474245573954829484496325978370183775996573954075234434804499550215894551224502861040542814679760039926714887219564950405072570141913233375332779540605511560036885615669193831213815372454056399533372625569324809014221586316811042220120723852509998931340456617616541550998631816556138426022694121388678070302843760963371613577380422588720109037081385333081649519519251805078548400494902466319976246207990192989421800164300161621260869736858440866729407001305230072355283191097089486308281077343596122239432184966006180777091291329120716151963845049497464554070766897182479759024420059811377114128615308361621690918237362233345476044033226453368102662292463660546112727823108569868193419298872378743193537910596130645464800337489657665213081308225117284519473588089981724898822097905817290242701400140319633565475870861147715455324830281049832592479899605598041421865914513050702155652217393602669867137329861825300932445570982370293275657118503093797765221281746408030808116030812415608769465853085804632114978387875831155445265424216030636989232007218672564417014742104935119154521581640241497737225272103913788745763777100145497117021481179013263156990478233898534318773518436970155312160728294440832123104405509912492433486413670075824971375279540170692658447439222783423457588386738715283992881465102900604659009783642934099475546032340622183103158416373054307964143760284389681239155744116732881253379386129703109782191096760964702828019784301446621053116647266223874084050711804576330013697909158791422981283152232811031729780213129176928577800182758097727478808784891912791901168098113629074734659660164768381741600830661698035935649137316774905986571362656615431039056133420612111275927337602655001845636024923004190957659559802892682976049734697054113427612605264962958543686629643783446256826918501285947911173834962098248865562746450613221450162763913762334845651070740912949897502572554233218985638705545104658806092773911487956051621056136785833433075904858905616299706097674251022182444122473377617088922183407351187591978930267946597469328029384348172174172173635998666375697022514859192717333304268130296269154997964370129260691322215669915503264033123588031387817298006417993105033636186264205680667920574517999183191103674656866287723159450565998513396121366064316120311808846973140433419798263457715913808604879291802408786692721799160601362545062262574004632781779116361671313666427442028764939345777939119071347170794619946761634961014969675698806346256168792969838448953188407484753107277740349960870776380830914251674572537810923750911024880379437143816221073003841314435053456998104511999990112408033018969967045551510445637687887779333832971779136700344563185581559070145353071084812941193669738226660624870938651319528331694462672158772833810521943575029053665889564714936124732326712570191035997273531974932282191200187134467236470107977290632704552327190283469706135096973535795079111935275205969217242644625357289075455924436473001352771488299608788284891829238759423,2272,42170,2750267,345.62890625
